Date,AAPL,ABT,ACN,ADBE,AMAT,AMD,AMGN,AMZN,BAC,CRM,CSCO,CVX,DHR,GE,GOOG,GOOGL,HD,IBM,INTU,JNJ,JPM,KO,LIN,LLY,MCD,MRK,MSFT,NFLX,NVDA,ORCL,PEP,PG,QCOM,TMO,TXN,UNH,VZ,WFC,WMT,XOM
2006-03-14,2.030360221862793,14.108580589294434,22.81672477722168,37.400001525878906,13.58187484741211,34.9900016784668,53.5424690246582,1.8454999923706055,31.541526794433594,9.916589736938477,14.288263320922852,28.17096710205078,12.647692680358887,101.32837677001953,8.736275672912598,8.777714729309082,26.58032989501953,44.321346282958984,23.32105827331543,34.943565368652344,25.4575138092041,12.251054763793945,39.39747619628906,32.78085708618164,20.467178344726562,17.609886169433594,19.264957427978516,3.6314289569854736,0.37675097584724426,10.516349792480469,36.08213806152344,35.540306091308594,32.25094223022461,33.794132232666016,20.29688835144043,45.654449462890625,12.287023544311523,19.475141525268555,10.272162437438965,32.633235931396484
2006-03-15,1.9974864721298218,14.136693954467773,22.975229263305664,37.08000183105469,13.73721981048584,35.119998931884766,53.456809997558594,1.844499945640564,31.63698959350586,9.712175369262695,14.416019439697266,28.245948791503906,12.694180488586426,103.2481460571289,8.570586204528809,8.611238479614258,26.656030654907227,44.58870315551758,23.539098739624023,35.24414825439453,25.359081268310547,12.233879089355469,39.29942321777344,32.45049285888672,20.77185821533203,17.639982223510742,19.35692024230957,3.5871429443359375,0.38278913497924805,10.74355697631836,35.8612060546875,35.47515869140625,32.61766815185547,34.22236251831055,20.335887908935547,46.015586853027344,12.287023544311523,19.46913719177246,10.26038646697998,32.74592971801758
2006-03-16,1.9395793676376343,14.058597564697266,22.9392032623291,35.93000030517578,13.093640327453613,34.08000183105469,52.707313537597656,1.8385000228881836,31.882434844970703,9.707189559936523,14.288263320922852,28.86585235595703,12.916532516479492,103.12815856933594,8.428032875061035,8.468008995056152,26.9650936126709,44.315982818603516,23.717084884643555,35.373809814453125,25.420612335205078,12.22242546081543,39.67063522338867,32.59858703613281,20.945106506347656,17.70018196105957,19.29324722290039,3.63857102394104,0.36979568004608154,10.954532623291016,35.76567459106445,35.17312240600586,32.65694046020508,34.36511993408203,19.601247787475586,45.39765930175781,12.333468437194824,19.481138229370117,10.495842933654785,33.07862091064453
2006-03-17,1.9501347541809082,14.114823341369629,22.70145606994629,35.97999954223633,12.938285827636719,33.95000076293945,52.28617477416992,1.7994999885559082,31.977901458740234,9.759539604187012,14.537055969238281,28.585905075073242,13.03983211517334,103.51812744140625,8.453408241271973,8.493505477905273,27.05972671508789,44.545894622802734,23.636991500854492,35.56241226196289,25.469812393188477,12.251054763793945,39.80371856689453,32.51882553100586,20.969005584716797,17.880802154541016,19.455965042114258,3.7385709285736084,0.372776597738266,11.035676956176758,35.8612060546875,35.00136947631836,33.24631881713867,34.16527557373047,19.62725830078125,45.49394226074219,12.294170379638672,19.517133712768555,10.570556640625,32.76203155517578
2006-03-20,1.9299274682998657,13.824285507202148,22.651025772094727,36.54999923706055,12.938285827636719,34.150001525878906,52.00064468383789,1.8114999532699585,31.977901458740234,9.644867897033691,14.577386856079102,28.37093734741211,12.928664207458496,103.48812103271484,8.662386894226074,8.703474044799805,27.02817726135254,44.69566345214844,23.49905014038086,35.644920349121094,25.50057601928711,12.279687881469727,39.64262390136719,32.70681381225586,20.74795913696289,17.890838623046875,19.73189353942871,3.8685710430145264,0.36994779109954834,11.133049964904785,35.741790771484375,35.04875564575195,32.94508361816406,34.26043701171875,19.581745147705078,45.36554718017578,12.226288795471191,19.538122177124023,10.8128023147583,32.55274200439453
2006-03-21,1.864179015159607,13.727437019348145,22.99683952331543,36.349998474121094,12.953082084655762,34.439998626708984,51.37250518798828,1.7960000038146973,31.752885818481445,9.36816120147705,14.39584732055664,28.280948638916016,12.805357933044434,103.00820922851562,8.456642150878906,8.496755599975586,27.1227970123291,44.818641662597656,23.917327880859375,35.69794845581055,25.346769332885742,12.239602088928223,39.39747619628906,32.64415740966797,20.849523544311523,18.006235122680664,19.625774383544922,3.8814289569854736,0.3882163166999817,11.05190658569336,35.54474639892578,34.95990753173828,32.473594665527344,33.8607292175293,19.601247787475586,45.10874557495117,12.272733688354492,19.463134765625,10.89204216003418,32.584930419921875
2006-03-22,1.8599565029144287,13.777420997619629,23.306631088256836,36.619998931884766,13.071443557739258,34.369998931884766,51.700870513916016,1.7999999523162842,32.03927230834961,9.228560447692871,14.402571678161621,28.240957260131836,12.942808151245117,103.57807922363281,8.464105606079102,8.504254341125488,27.356184005737305,45.16090393066406,23.868379592895508,35.95138168334961,25.86970329284668,12.245326042175293,39.76170349121094,33.31626892089844,20.78978157043457,18.176809310913086,19.208351135253906,4.007143020629883,0.37705639004707336,11.352143287658691,35.71790313720703,35.23234176635742,32.578369140625,34.06059646606445,19.51023292541504,45.45384216308594,12.437087059020996,19.610132217407227,10.889777183532715,32.76203155517578
2006-03-23,1.8144150972366333,13.708693504333496,23.169742584228516,36.33000183105469,13.019659996032715,34.75,51.96494674682617,1.784000039100647,31.84154510498047,9.34821891784668,14.39584732055664,28.310945510864258,12.934723854064941,102.34827423095703,8.505653381347656,8.545997619628906,27.63370704650879,44.49245071411133,23.48125648498535,35.839412689208984,25.86353874206543,12.14225959777832,39.34844970703125,33.05995178222656,20.63445281982422,18.161754608154297,18.996095657348633,4.041429042816162,0.3840887248516083,11.197968482971191,35.30591583251953,34.734859466552734,32.467044830322266,34.02252960205078,19.796283721923828,45.237144470214844,12.404923439025879,19.490135192871094,10.989394187927246,32.86935043334961
2006-03-24,1.808383584022522,13.70556926727295,22.694252014160156,36.4900016784668,13.271178245544434,36.130001068115234,52.23619079589844,1.7734999656677246,31.977901458740234,9.375639915466309,14.362220764160156,28.780868530273438,13.043878555297852,101.83834075927734,9.100494384765625,9.143659591674805,27.1984920501709,44.57799530029297,23.29436492919922,35.59187316894531,25.90045738220215,12.213835716247559,39.15234375,33.52703857421875,20.730037689208984,18.08650779724121,19.109296798706055,4.095714092254639,0.3970830738544464,11.189850807189941,35.43130111694336,34.78818130493164,32.31643295288086,34.36511993408203,20.08233642578125,44.763675689697266,12.49425220489502,19.493135452270508,10.91015338897705,32.826416015625
2006-03-27,1.794811487197876,13.577476501464844,22.2043399810791,35.790000915527344,13.204599380493164,35.33000183105469,52.179107666015625,1.7625000476837158,31.92333984375,9.545154571533203,14.58410930633545,29.100828170776367,12.963029861450195,101.35835266113281,9.197271347045898,9.240896224975586,27.116498947143555,44.42827606201172,23.080772399902344,35.32666015625,25.90662956237793,12.136528968811035,38.78114318847656,33.41880416870117,20.64042854309082,18.07145881652832,19.109296798706055,4.127142906188965,0.40778347849845886,11.230427742004395,35.222312927246094,34.52165985107422,32.55216979980469,34.26043701171875,20.32938575744629,44.0815544128418,12.479954719543457,19.478126525878906,10.855819702148438,32.890811920166016
